name,overall,average,f1,mcc
01-23-45,0.6375,0.5505050505050505,0.5151515151515151,0.2958822125778672
0-123-45,0.65,0.4985884250857027,0.4812717770034844,0.22309022399362285
0123-4-5,0.9375,0.48701298701298706,0.5446623093681917,0.3123383882682385
0-1-2345,0.4375,0.45961013645224175,0.42983606406522473,0.1693549774266873
01-234-5,0.65,0.44823232323232326,0.4334975369458128,0.2157044256707539
0-1234-5,0.6625,0.39035087719298245,0.39095086603039947,0.13129793144200266
012-3-45,0.7625,0.3813813813813814,0.38300787941075704,0.05419862274638321
0-12-345,0.4875,0.37772461456671985,0.3659089652121012,0.06367222236813097
01-2-345,0.525,0.3729399255715045,0.36740224545102595,0.10996316587664345
012-34-5,0.7625,0.336936936936937,0.3269854704471717,-0.0004170733971997527
