R:A::C:P,0,1,2 3 4 5 6
0,0.10317460317460317,0.05555555555555555,0.05555555555555555
1,0.1111111111111111,0.1746031746031746,0.18253968253968253
2 3 4 5 6,0.047619047619047616,0.031746031746031744,0.23809523809523808
