R:A::C:P,0 3 5 6,1,2 4
0 3 5 6,0.6173913043478261,0.09565217391304348,0.28695652173913044
1,0.5602409638554217,0.18674698795180722,0.25301204819277107
2 4,0.47368421052631576,0.17894736842105263,0.3473684210526316
