R:A::C:P,0 4,1,2,3,5,6
0 4,44,8,6,4,5,7
1,68,31,21,17,4,25
2,21,17,13,8,6,16
3,6,1,6,3,4,2
5,5,0,2,4,3,3
6,6,2,3,1,3,1
