R:A::C:P,0,1 4 6,2 3 5
0,0.2153846153846154,0.10052910052910052,0.10144927536231885
1 4 6,0.5846153846153846,0.5767195767195767,0.4927536231884058
2 3 5,0.2,0.32275132275132273,0.4057971014492754
