R:A::C:P,0,1 3 6,2,4 5
0,0.07446808510638298,0.0425531914893617,0.010638297872340425,0.031914893617021274
1 3 6,0.13031914893617022,0.22074468085106383,0.0797872340425532,0.11170212765957446
2,0.026595744680851064,0.10904255319148937,0.034574468085106384,0.04521276595744681
4 5,0.015957446808510637,0.026595744680851064,0.010638297872340425,0.02925531914893617
