R:A::C:P,0,1 3 6,2,4 5
0,0.4666666666666667,0.26666666666666666,0.06666666666666667,0.2
1 3 6,0.24019607843137256,0.4068627450980392,0.14705882352941177,0.20588235294117646
2,0.12345679012345678,0.5061728395061729,0.16049382716049382,0.20987654320987653
4 5,0.1935483870967742,0.3225806451612903,0.12903225806451613,0.3548387096774194
