R:A::C:P,0,1 3 6,2,4 5
0,0.3010752688172043,0.10666666666666667,0.0784313725490196,0.14634146341463414
1 3 6,0.5268817204301075,0.5533333333333333,0.5882352941176471,0.5121951219512195
2,0.10752688172043011,0.2733333333333333,0.2549019607843137,0.2073170731707317
4 5,0.06451612903225806,0.06666666666666667,0.0784313725490196,0.13414634146341464
