R:A::C:P,0 5,1 2 3,4 6
0 5,0.3941176470588235,0.4117647058823529,0.19411764705882353
1 2 3,0.2941952506596306,0.4551451187335092,0.25065963060686014
4 6,0.28879310344827586,0.35560344827586204,0.35560344827586204
