R:A::C:P,0,1 3,2,4 5 6
0,0.2153846153846154,0.12162162162162163,0.10638297872340426,0.07792207792207792
1 3,0.5384615384615384,0.47297297297297297,0.5212765957446809,0.461038961038961
2,0.13076923076923078,0.27702702702702703,0.2553191489361702,0.18831168831168832
4 5 6,0.11538461538461539,0.12837837837837837,0.11702127659574468,0.2727272727272727
