R:A::C:P,0,1 3,2,4 5 6
0,0.4117647058823529,0.2647058823529412,0.14705882352941177,0.17647058823529413
1 3,0.2692307692307692,0.2692307692307692,0.18846153846153846,0.27307692307692305
2,0.15315315315315314,0.36936936936936937,0.21621621621621623,0.26126126126126126
4 5 6,0.1724137931034483,0.21839080459770116,0.12643678160919541,0.4827586206896552
