R:A::C:P,0,1 3,2,4 5 6
0,0.053231939163498096,0.034220532319391636,0.019011406844106463,0.022813688212927757
1 3,0.13307984790874525,0.13307984790874525,0.09315589353612168,0.13498098859315588
2,0.03231939163498099,0.0779467680608365,0.045627376425855515,0.055133079847908745
4 5 6,0.028517110266159697,0.03612167300380228,0.02091254752851711,0.07984790874524715
