R:A::C:P,0,1,2 4,3 6,5
0,0.3230769230769231,0.1724137931034483,0.12162162162162163,0.09523809523809523,0.0625
1,0.5076923076923077,0.4827586206896552,0.47297297297297297,0.3968253968253968,0.4375
2 4,0.12307692307692308,0.27586206896551724,0.3108108108108108,0.3333333333333333,0.3125
3 6,0.015384615384615385,0.06896551724137931,0.05405405405405406,0.12698412698412698,0.1875
5,0.03076923076923077,0.0,0.04054054054054054,0.047619047619047616,0.0
