R:A::C:P,0,1,2 4,3 6,5
0,0.5,0.11904761904761904,0.21428571428571427,0.14285714285714285,0.023809523809523808
1,0.2894736842105263,0.12280701754385964,0.30701754385964913,0.21929824561403508,0.06140350877192982
2 4,0.12307692307692308,0.12307692307692308,0.35384615384615387,0.3230769230769231,0.07692307692307693
3 6,0.05555555555555555,0.1111111111111111,0.2222222222222222,0.4444444444444444,0.16666666666666666
5,0.25,0.0,0.375,0.375,0.0
