R:A::C:P,antag,fool,other,protag
antag,0.0,0.06896551724137931,0.896551724137931,0.034482758620689655
fool,0.043478260869565216,0.391304347826087,0.4782608695652174,0.08695652173913043
other,0.002886002886002886,0.016594516594516596,0.9632034632034632,0.017316017316017316
protag,0.11428571428571428,0.08571428571428572,0.34285714285714286,0.45714285714285713
