R:A::C:P,antag,fool,other,protag
antag,0.0,0.0013577732518669382,0.017651052274270197,0.0006788866259334691
fool,0.0006788866259334691,0.006109979633401222,0.00746775288526816,0.0013577732518669382
other,0.0027155465037338763,0.015614392396469789,0.9063136456211812,0.016293279022403257
protag,0.0027155465037338763,0.002036659877800407,0.008146639511201629,0.010862186014935505
