R:A::C:P,antag,fool,other,protag
antag,0.0,0.05405405405405406,0.01878612716763006,0.023255813953488372
fool,0.1111111111111111,0.24324324324324326,0.007947976878612716,0.046511627906976744
other,0.4444444444444444,0.6216216216216216,0.9645953757225434,0.5581395348837209
protag,0.4444444444444444,0.08108108108108109,0.008670520231213872,0.37209302325581395
