R:A::C:P,0 6,1,2,3,4 5
0 6,0.26881720430107525,0.20689655172413793,0.09090909090909091,0.17142857142857143,0.15217391304347827
1,0.4838709677419355,0.4827586206896552,0.5,0.37142857142857144,0.43478260869565216
2,0.1827956989247312,0.27586206896551724,0.22727272727272727,0.22857142857142856,0.2391304347826087
3,0.010752688172043012,0.034482758620689655,0.06818181818181818,0.11428571428571428,0.06521739130434782
4 5,0.053763440860215055,0.0,0.11363636363636363,0.11428571428571428,0.10869565217391304
