R:A::C:P,0 6,1,2,3,4 5
0 6,0.10121457489878542,0.024291497975708502,0.016194331983805668,0.024291497975708502,0.02834008097165992
1,0.18218623481781376,0.05668016194331984,0.08906882591093117,0.05263157894736842,0.08097165991902834
2,0.06882591093117409,0.032388663967611336,0.04048582995951417,0.032388663967611336,0.044534412955465584
3,0.004048582995951417,0.004048582995951417,0.012145748987854251,0.016194331983805668,0.012145748987854251
4 5,0.020242914979757085,0.0,0.020242914979757085,0.016194331983805668,0.020242914979757085
