R:A::C:P,0 6,1 5,2,3 4
0 6,0.09308510638297872,0.047872340425531915,0.018617021276595744,0.0425531914893617
1 5,0.21010638297872342,0.10106382978723404,0.061170212765957445,0.11436170212765957
2,0.06914893617021277,0.061170212765957445,0.034574468085106384,0.05053191489361702
3 4,0.018617021276595744,0.013297872340425532,0.02127659574468085,0.0425531914893617
