name,overall,average,f1,mcc
0126-3-4-5,0.5438218390804598,0.28442320576422625,0.2621463845757726,0.04449429082562896
0123-4-5-6,0.48204022988505746,0.3113810180231895,0.2958237340266531,0.0954652605048528
0124-3-5-6,0.48204022988505746,0.29967439643164645,0.29420849912786423,0.09370940533694308
0125-3-4-6,0.47054597701149425,0.3100528139905986,0.2941344543897314,0.08938710299732128
012-3-4-56,0.45330459770114945,0.3277973069343627,0.313982274646173,0.11670609171622973
012-36-4-5,0.4454022988505747,0.3191982995961729,0.3047584455106183,0.1036604699658476
012-3-46-5,0.44037356321839083,0.3033553510563413,0.29956794194192266,0.0918430934476899
012-35-4-6,0.42169540229885055,0.3344415761864874,0.3143285964059073,0.12197983400218859
012-34-5-6,0.4166666666666667,0.31824148204546854,0.30498193646004806,0.11019112270853623
012-3-45-6,0.4130747126436782,0.3137893838985175,0.3021530904230347,0.10623823853763296
