R:A::C:P,0,1 3 4,2 5 6
0,0.022988505747126436,0.020114942528735632,0.010057471264367816
1 3 4,0.08405172413793104,0.1867816091954023,0.1285919540229885
2 5 6,0.07543103448275862,0.22557471264367815,0.2464080459770115
