R:A::C:P,0,1 3 4,2 5 6
0,0.43243243243243246,0.3783783783783784,0.1891891891891892
1 3 4,0.210431654676259,0.4676258992805755,0.32194244604316546
2 5 6,0.1377952755905512,0.4120734908136483,0.45013123359580054
