R:A::C:P,0,1 3 4,2 5 6
0,0.12598425196850394,0.046511627906976744,0.026119402985074626
1 3 4,0.46062992125984253,0.4318936877076412,0.333955223880597
2 5 6,0.41338582677165353,0.521594684385382,0.6399253731343284
