R:A::C:P,0,1 6,2,3 5,4
0,0.2153846153846154,0.10687022900763359,0.10638297872340426,0.09734513274336283,0.08620689655172414
1 6,0.5615384615384615,0.5038167938931297,0.46808510638297873,0.39823008849557523,0.603448275862069
2,0.13076923076923078,0.22900763358778625,0.2553191489361702,0.26548672566371684,0.1724137931034483
3 5,0.06923076923076923,0.09923664122137404,0.11702127659574468,0.168141592920354,0.13793103448275862
4,0.023076923076923078,0.061068702290076333,0.05319148936170213,0.07079646017699115,0.0
