R:A::C:P,0 2 3,1 5 6,4
0 2 3,0.20212765957446807,0.1702127659574468,0.061170212765957445
1 5 6,0.26595744680851063,0.19148936170212766,0.07180851063829788
4,0.013297872340425532,0.005319148936170213,0.018617021276595744
