R:A::C:P,0,1 2,3 6,4 5
0,0.2153846153846154,0.12222222222222222,0.07476635514018691,0.09174311926605505
1 2,0.6461538461538462,0.7055555555555556,0.5700934579439252,0.5963302752293578
3 6,0.06923076923076923,0.1111111111111111,0.19626168224299065,0.1926605504587156
4 5,0.06923076923076923,0.06111111111111111,0.1588785046728972,0.11926605504587157
