R:A::C:P,0 5,1 4 6,2,3
0 5,0.5194805194805194,0.3116883116883117,0.07792207792207792,0.09090909090909091
1 4 6,0.29081632653061223,0.47959183673469385,0.1326530612244898,0.09693877551020408
2,0.19753086419753085,0.5432098765432098,0.16049382716049382,0.09876543209876543
3,0.22727272727272727,0.36363636363636365,0.2727272727272727,0.13636363636363635
