R:A::C:P,0 1,2 3,4,5,6
0 1,0.8285714285714286,0.48214285714285715,0.6842105263157895,0.6363636363636364,0.0
2 3,0.12857142857142856,0.4107142857142857,0.15789473684210525,0.36363636363636365,0.6666666666666666
4,0.014285714285714285,0.05357142857142857,0.15789473684210525,0.0,0.0
5,0.014285714285714285,0.03571428571428571,0.0,0.0,0.3333333333333333
6,0.014285714285714285,0.017857142857142856,0.0,0.0,0.0
