R:A::C:P,0,1 2,3,4,5,6
0,28,22,6,5,5,2
1 2,84,127,40,37,28,21
3,3,12,5,2,7,5
4,3,7,1,0,7,6
5,6,4,7,6,0,3
6,6,8,3,8,4,8
