R:A::C:P,0 6,1,2 4 5,3
0 6,0.08365019011406843,0.030418250950570342,0.06844106463878327,0.017110266159695818
1,0.1482889733840304,0.0817490494296578,0.1634980988593156,0.03612167300380228
2 4 5,0.08555133079847908,0.045627376425855515,0.11977186311787072,0.055133079847908745
3,0.015209125475285171,0.005703422053231939,0.034220532319391636,0.009505703422053232
