R:A::C:P,0,1 3 5 6,2 4
0,0.4117647058823529,0.36764705882352944,0.22058823529411764
1 3 5 6,0.25386996904024767,0.44272445820433437,0.30340557275541796
2 4,0.14814814814814814,0.562962962962963,0.28888888888888886
