R:A::C:P,comedy,history,tragedy
comedy,0.24684684684684685,0.06126126126126126,0.07927927927927927
history,0.05225225225225225,0.21621621621621623,0.05765765765765766
tragedy,0.09009009009009009,0.07747747747747748,0.11891891891891893
