R:A::C:P,comedy,history,tragedy
comedy,0.6342592592592593,0.17258883248730963,0.30985915492957744
history,0.13425925925925927,0.6091370558375635,0.22535211267605634
tragedy,0.23148148148148148,0.2182741116751269,0.4647887323943662
