R:A::C:P,0 1 2 4,3,5 6
0 1 2 4,0.8505434782608695,0.7580645161290323,0.71875
3,0.04619565217391304,0.08064516129032258,0.125
5 6,0.10326086956521739,0.16129032258064516,0.15625
