R:A::C:P,0,1,2 3,4,5,6
0,28,12,16,5,5,2
1,67,43,59,27,19,11
2 3,20,23,59,12,16,15
4,3,2,6,0,7,6
5,6,2,9,6,0,3
6,6,4,7,8,4,8
