R:A::C:P,0,1 2,3 4 5 6
0,0.053231939163498096,0.04182509505703422,0.034220532319391636
1 2,0.1596958174904943,0.2414448669201521,0.23954372623574144
3 4 5 6,0.034220532319391636,0.058935361216730035,0.13688212927756654
