R:A::C:P,0 2 5,1,3 6,4
0 2 5,0.14224137931034483,0.05818965517241379,0.08045977011494253,0.03879310344827586
1,0.11206896551724138,0.07255747126436782,0.05316091954022988,0.035919540229885055
3 6,0.14727011494252873,0.033764367816091954,0.12284482758620689,0.05028735632183908
4,0.023706896551724137,0.0035919540229885057,0.013649425287356323,0.011494252873563218
