R:A::C:P,0 2,1 4,3 6,5
0 2,0.3900709219858156,0.3049645390070922,0.22695035460992907,0.07801418439716312
1 4,0.4,0.3277777777777778,0.25,0.022222222222222223
3 6,0.2894736842105263,0.34210526315789475,0.18421052631578946,0.18421052631578946
5,0.35294117647058826,0.058823529411764705,0.4117647058823529,0.17647058823529413
