R:A::C:P,0 1 5 6,2 4,3
0 1 5 6,0.7126168224299065,0.61731843575419,0.6235955056179775
2 4,0.2207943925233645,0.2988826815642458,0.29213483146067415
3,0.06658878504672897,0.08379888268156424,0.08426966292134831
