R:A::C:P,0 1 5 6,2 4,3
0 1 5 6,0.4382183908045977,0.15876436781609196,0.07974137931034483
2 4,0.13577586206896552,0.07686781609195402,0.03735632183908046
3,0.040948275862068964,0.021551724137931036,0.010775862068965518
