R:A::C:P,antag,fool,other,protag
antag,0.15384615384615385,0.5,0.2222222222222222,0.03225806451612903
fool,0.07692307692307693,0.0,0.0,0.03225806451612903
other,0.5384615384615384,0.0,0.5,0.45161290322580644
protag,0.23076923076923078,0.5,0.2777777777777778,0.4838709677419355
