R:A::C:P,antag,fool,other,protag
antag,0.024390243902439025,0.012195121951219513,0.0975609756097561,0.012195121951219513
fool,0.012195121951219513,0.0,0.0,0.012195121951219513
other,0.08536585365853659,0.0,0.21951219512195122,0.17073170731707318
protag,0.036585365853658534,0.012195121951219513,0.12195121951219512,0.18292682926829268
