R:C::C:G,0,1,2,3,4,5,6,p
0,0,0,0,74
1,15,0,13,353
2,19,0,16,240
3,11,0,13,78
4,7,0,6,60
5,8,0,3,85
6,57,6,41,287
p,7,0,0,43
