R:A::C:P,0 1 3,2 5 6,4
0 1 3,0.7286821705426356,0.625,0.6333333333333333
2 5 6,0.24806201550387597,0.3409090909090909,0.2
4,0.023255813953488372,0.03409090909090909,0.16666666666666666
