R:A::C:P,0 3,1 4,2,5 6
0 3,0.052496798975672214,0.0499359795134443,0.019206145966709345,0.03585147247119078
1 4,0.13060179257362356,0.1293213828425096,0.056338028169014086,0.09218950064020487
2,0.06017925736235595,0.07170294494238157,0.03841229193341869,0.0499359795134443
5 6,0.052496798975672214,0.07298335467349552,0.02176696542893726,0.06658130601792574
