R:A::C:P,0,1 3,2 4 5,6
0,0.022988505747126436,0.015804597701149427,0.01293103448275862,0.0014367816091954023
1 3,0.07830459770114942,0.11566091954022989,0.11494252873563218,0.03807471264367816
2 4 5,0.04597701149425287,0.09913793103448276,0.1343390804597701,0.039511494252873564
6,0.035201149425287355,0.0653735632183908,0.11709770114942529,0.06321839080459771
