R:A::C:P,0,1 2,3 4 6,5
0,0.5,0.21428571428571427,0.2619047619047619,0.023809523809523808
1 2,0.23809523809523808,0.32142857142857145,0.36904761904761907,0.07142857142857142
3 4 6,0.06896551724137931,0.2413793103448276,0.5862068965517241,0.10344827586206896
5,0.25,0.375,0.375,0.0
