R:A::C:P,0,1 2,3 4 6,5
0,0.3230769230769231,0.1232876712328767,0.11827956989247312,0.0625
1 2,0.6153846153846154,0.7397260273972602,0.6666666666666666,0.75
3 4 6,0.03076923076923077,0.0958904109589041,0.1827956989247312,0.1875
5,0.03076923076923077,0.0410958904109589,0.03225806451612903,0.0
