R:A::C:P,0 4,1,2 6,3,5
0 4,0.19148936170212766,0.16279069767441862,0.16546762589928057,0.11290322580645161,0.23529411764705882
1,0.5,0.5,0.3669064748201439,0.3064516129032258,0.37254901960784315
2 6,0.21808510638297873,0.27906976744186046,0.33093525179856115,0.3870967741935484,0.2549019607843137
3,0.026595744680851064,0.03488372093023256,0.10071942446043165,0.08064516129032258,0.13725490196078433
5,0.06382978723404255,0.023255813953488372,0.03597122302158273,0.11290322580645161,0.0
