R:A::C:P,0 5 6,1 3,2,4
0 5 6,0.20474137931034483,0.10344827586206896,0.040948275862068964,0.05387931034482758
1 3,0.14583333333333334,0.11566091954022989,0.03879310344827586,0.04669540229885057
2,0.07974137931034483,0.0639367816091954,0.029454022988505746,0.02442528735632184
4,0.016522988505747127,0.01293103448275862,0.011494252873563218,0.011494252873563218
