R:A::C:P,0 2 3,1,4 5,6
0 2 3,0.2777777777777778,0.0873015873015873,0.09523809523809523,0.007936507936507936
1,0.23015873015873015,0.1746031746031746,0.06349206349206349,0.0
4 5,0.03968253968253968,0.0,0.007936507936507936,0.007936507936507936
6,0.007936507936507936,0.0,0.0,0.0
