R:A::C:P,0,1 6,2 3 4 5
0,0.48148148148148145,0.25925925925925924,0.25925925925925924
1 6,0.23333333333333334,0.36666666666666664,0.4
2 3 4 5,0.15384615384615385,0.15384615384615385,0.6923076923076923
