R:A::C:P,0,1 6,2 3 4 5
0,0.10317460317460317,0.05555555555555555,0.05555555555555555
1 6,0.1111111111111111,0.1746031746031746,0.19047619047619047
2 3 4 5,0.047619047619047616,0.047619047619047616,0.21428571428571427
