R:A::C:P,0 5 6,1,2 3,4
0 5 6,0.5357142857142857,0.10714285714285714,0.26785714285714285,0.08928571428571429
1,0.45614035087719296,0.12280701754385964,0.30701754385964913,0.11403508771929824
2 3,0.3787878787878788,0.13636363636363635,0.3787878787878788,0.10606060606060606
4,0.18181818181818182,0.0,0.36363636363636365,0.45454545454545453
