R:A::C:P,0 3,1,2 4 5,6
0 3,0.3333333333333333,0.17073170731707318,0.4065040650406504,0.08943089430894309
1,0.325,0.25,0.3,0.125
2 4 5,0.26865671641791045,0.1455223880597015,0.48880597014925375,0.09701492537313433
6,0.24545454545454545,0.15454545454545454,0.44545454545454544,0.15454545454545454
