R:A::C:P,0 1 5,2,3,4 6
0 1 5,0.6816479400749064,0.5531914893617021,0.5161290322580645,0.5242718446601942
2,0.17228464419475656,0.2553191489361702,0.3387096774193548,0.1941747572815534
3,0.04868913857677903,0.09574468085106383,0.08064516129032258,0.06796116504854369
4 6,0.09737827715355805,0.09574468085106383,0.06451612903225806,0.21359223300970873
