R:A::C:P,0,1,2,3,4,5,6,7,p
0,0.5714285714285714,0.16666666666666666,0.07142857142857142,0.07142857142857142,0.09523809523809523,0.0,0.0,0.023809523809523808,0.0
1,0.24561403508771928,0.2631578947368421,0.18421052631578946,0.10526315789473684,0.07894736842105263,0.043859649122807015,0.008771929824561403,0.0,0.07017543859649122
2,0.12962962962962962,0.25925925925925924,0.24074074074074073,0.1111111111111111,0.07407407407407407,0.14814814814814814,0.0,0.018518518518518517,0.018518518518518517
3,0.0,0.0,0.4166666666666667,0.25,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333
4,0.09090909090909091,0.0,0.09090909090909091,0.18181818181818182,0.2727272727272727,0.09090909090909091,0.0,0.0,0.2727272727272727
5,0.0,0.125,0.25,0.375,0.0,0.125,0.125,0.0,0.0
6,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333
7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
p,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.18181818181818182,0.0,0.2727272727272727
