R:A::C:P,0 3 5 6,1 4,2
0 3 5 6,0.6380090497737556,0.25339366515837103,0.1085972850678733
1 4,0.5,0.3788546255506608,0.1211453744493392
2,0.5454545454545454,0.3054545454545455,0.14909090909090908
