R:A::C:P,0 3 5 6,1 4,2
0 3 5 6,0.30387931034482757,0.1206896551724138,0.05172413793103448
1 4,0.16307471264367815,0.1235632183908046,0.039511494252873564
2,0.10775862068965517,0.0603448275862069,0.029454022988505746
