R:A::C:P,0 3 5 6,1 4,2
0 3 5 6,0.52875,0.39622641509433965,0.42857142857142855
1 4,0.28375,0.4056603773584906,0.3273809523809524
2,0.1875,0.19811320754716982,0.24404761904761904
