R:A::C:P,0 3,1,2 6,4 5
0 3,0.2876712328767123,0.21428571428571427,0.14285714285714285,0.36666666666666664
1,0.410958904109589,0.6428571428571429,0.39285714285714285,0.36666666666666664
2 6,0.2328767123287671,0.14285714285714285,0.35714285714285715,0.16666666666666666
4 5,0.0684931506849315,0.0,0.10714285714285714,0.1
