R:A::C:P,0,1 2 3,4 5,6
0,0.43243243243243246,0.3918918918918919,0.14864864864864866,0.02702702702702703
1 2 3,0.19525065963060687,0.4551451187335092,0.22955145118733508,0.12005277044854881
4 5,0.14792899408284024,0.4437869822485207,0.3076923076923077,0.10059171597633136
6,0.12531969309462915,0.3350383631713555,0.3145780051150895,0.22506393861892582
