R:A::C:P,0 1 6,2 3 4,5
0 1 6,0.322663252240717,0.2087067861715749,0.06145966709346991
2 3 4,0.12291933418693982,0.15749039692701663,0.05377720870678617
5,0.030729833546734954,0.026888604353393086,0.015364916773367477
